plateifu,log(N/Ha),log(O/Hb),EW(Ha),KL_Calc,comparison,Classification
10500-3703,-0.423495716,-0.594510561,43.60302353,0.5072882767352854,lower,SFG
10500-3704,-0.935522833,-1.241612852,0.769555762,0.7559978011897583,lower,Passive
10500-6101,-0.404741932,-0.320961656,22.85324764,0.4926514704682067,lower,SFG
10500-6102,-0.364499674,-0.205867928,2.042866915,0.45902308172741113,lower,Passive
10500-6103,0.037532015,0.044667064,1.131782666,-0.22050903455893978,higher,Passive
10500-6104,-0.312768185,0.059125409,5.690585136,0.4107143676898415,lower,Unclassified
10500-9101,-0.085938462,-0.058113147,1.84639059,0.09275625506191365,lower,Passive
10500-9102,-0.367099226,-0.535290925,6.150021553,0.46129307846236134,lower,SFG
10501-12701,-0.16224525,-0.123307404,5.46792984,0.22518452689047475,lower,Unclassified
10501-12702,-0.397467848,-0.521040982,8.53783989,0.4868039087484427,lower,SFG
10501-12703,-0.678839786,-0.43025245,17.09077215,0.6590295309810936,lower,SFG
10501-12704,-0.460752949,-0.813931226,14.28421855,0.534616634676921,lower,SFG
10501-12705,-0.940057976,0.05831544,2.40989548,0.7573936743151333,lower,Passive
10501-1901,-0.256084283,-0.156688411,9.743642569,0.34987714610811926,lower,SFG
10501-1902,-0.236696578,-0.449628696,89.94102859,0.32682898857902765,lower,SFG
10501-3701,-0.362076506,-0.336258502,27.35126305,0.45689433531488255,lower,SFG
10501-3702,-0.079330733,0.190394528,1.662606925,0.07955785038882945,higher,Passive
10501-3703,-0.349379918,-0.318918998,3.110847652,0.44553459805442774,lower,Unclassified
10501-3704,0.364881024,0.416591932,1.725622922,-4.612948460989575,higher,Passive
10501-6102,-0.379996609,-0.720705634,37.93489265,0.4723500781754294,lower,SFG
10501-6103,0.149305786,0.254077991,1.363259852,-0.712123497619449,higher,Passive
10501-6104,0.218505777,0.270358516,2.319940448,-1.2355030303419738,higher,Passive
10501-9101,0.222396932,0.277307532,1.219946697,-1.2736205234742894,higher,Passive
10501-9102,0.153736095,0.281293311,9.276480198,-0.7387689500956487,higher,AGN
10502-12702,-0.275794613,0.235196989,0.893185511,0.3720804423000035,lower,Passive
10502-12703,-0.226393185,-0.424572216,2.750624418,0.31405805636940576,lower,Passive
10502-12704,-0.166880499,-0.041087651,3.590447426,0.23220650348410177,lower,Unclassified
10502-1901,-0.585018991,0.134635733,220.2649574,0.6118113558109399,lower,SFG
10502-3701,0.441737985,0.943769492,2.351846516,-20.39374057900686,higher,Passive
10502-3703,0.069712611,0.186422294,0.817894474,-0.3339051160814861,higher,Passive
10502-3704,0.101269886,0.310822424,1.620061994,-0.464326502879556,higher,Passive
10502-6102,-0.159494403,-0.353044851,2.099180698,0.22096835000771253,lower,Passive
10502-6103,-0.104690836,-0.033918523,14.31081915,0.12855972326658072,lower,SFG
10502-6104,-0.332440564,-0.309108251,8.896912336,0.4298190877100275,lower,SFG
10502-9101,-0.197173595,0.137704619,3.666087747,0.27569523048945,lower,Unclassified
10502-9102,0.086209515,0.488530619,1.532778054,-0.3994088671843963,higher,Passive
10504-12701,-0.317635347,-0.239568737,15.26356363,0.41552993295259,lower,SFG
10504-12702,0.532342487,0.086204484,1.949912772,10.974659376838783,lower,Passive
10504-12703,-0.572960857,-0.252046567,5.2773844,0.6051266599260301,lower,Unclassified
10504-12704,-0.313581842,0.497199834,17.88768959,0.4115235635845681,higher,AGN
10504-12705,-0.121882817,0.181716815,0.507969402,0.15939059138119904,higher,Passive
10504-1901,-0.864905225,0.025372242,0.461524278,0.7330387202207557,lower,Passive
10504-1902,0.31894991,0.080366436,1.99166891,-2.8483954753022664,higher,Passive
10504-3701,0.169727099,0.036864664,0.189136982,-0.8414853520531311,higher,Passive
10504-3702,0.604323299,0.004935601,0.633105807,5.731282149420702,lower,Passive
10504-3703,0.000771029,0.201024898,5.813078046,-0.11000498200269915,higher,Unclassified
10504-3704,0.139057543,0.011766648,2.122714698,-0.6532207385225284,higher,Passive
10504-6101,0.182624921,-1.107789685,0.248764813,-0.9326614434440921,lower,Passive
10504-6102,-0.734958736,1.218747619,0.328340847,0.6837585978877869,higher,Passive
10504-6103,-0.210509738,0.573773231,2.221352935,0.29361312125705397,higher,Passive
10504-6104,-0.083127175,0.194135626,1.674058676,0.08717947775753365,higher,Passive
10504-9101,-0.234995803,-0.481365448,48.59171009,0.32474662203059945,lower,SFG
10504-9102,-0.296093947,-0.086478502,18.35521078,0.3937530091593322,lower,SFG
10505-12701,-0.198073525,-0.1881526,9.597764254,0.27692684686165336,lower,SFG
10505-12702,-0.49450557,-0.488542481,0.72199744,0.5575516047045742,lower,Passive
10505-12703,-0.295150204,0.023461746,8.390240788,0.3927709111085854,lower,SFG
10505-12704,-0.456903017,-0.671611318,25.21068478,0.5318944713608587,lower,SFG
10505-12705,-0.964768486,-0.149804334,0.92551773,0.7648443000022791,lower,Passive
10505-1901,0.06420931,0.020241029,1.145344719,-0.3132380363383893,higher,Passive
10505-1902,-0.89275307,-0.353394268,0.21190159,0.7423767192834135,lower,Passive
10505-3701,0.060878365,0.336066413,1.945168257,-0.30099912548012786,higher,Passive
10505-3702,-0.208700506,-0.407112346,0.241328146,0.29122359625881866,lower,Passive
10505-3703,-0.420807382,-0.394098928,4.126712441,0.5052279467751424,lower,Unclassified
10505-3704,-0.343214309,-0.977635881,0.138210963,0.4398902278907145,lower,Passive
10505-6101,-0.206533528,0.218833906,6.054545999,0.2883447608231472,lower,SFG
10505-6102,0.087828465,0.412823751,5.473045111,-0.40614189999786343,higher,Unclassified
10505-6103,-0.250769483,0.381323622,1.325032145,0.34368225988002876,higher,Passive
10505-6104,-0.827584048,0.205876388,16.28902817,0.7198955771379828,lower,SFG
10505-9101,-0.445936272,-0.497776815,9.32679987,0.5240148014140441,lower,SFG
10505-9102,0.076563094,-0.107423251,0.147178821,-0.3604391954525996,higher,Passive
10506-12701,-0.48843113,-0.28501271,2.959268689,0.5535432104547772,lower,Passive
10506-12702,-0.164253284,0.002319719,18.37030935,0.2282391145806033,lower,SFG
10506-12703,-0.527116201,-0.188894979,24.53389311,0.5782357949973775,lower,SFG
10506-12704,-1.05761638,0.288631306,55.46518135,0.7906850882287606,lower,SFG
10506-12705,-0.572843065,-0.336391392,3.603073061,0.6050605968693861,lower,Unclassified
10506-1901,-0.225867961,-0.159613189,22.24033308,0.31339691696195227,lower,SFG
10506-1902,-0.429581924,0.664767253,0.575390816,0.5119072285405325,higher,Passive
10506-3701,0.088604986,0.456399847,2.121286064,-0.40939164805127737,higher,Passive
10506-3702,-0.001215175,2.048961363,2.036092699,-0.10452537261772199,higher,Passive
10506-3703,-0.619106982,-0.048861026,19.97649479,0.6299080989456002,lower,SFG
10506-3704,0.118543824,-0.166997321,0.144793145,-0.545636024219418,higher,Passive
10506-6101,-0.424378907,-0.513000116,9.738661051,0.5079624483250476,lower,SFG
10506-6102,-0.469561432,-0.465895379,4.500904322,0.5407609196968399,lower,Unclassified
10506-6103,-0.235071649,0.535031195,1.529314607,0.32483969910694843,higher,Passive
10506-6104,-0.479028348,-0.394467512,7.314393163,0.5472373245904346,lower,SFG
10506-9101,-0.144404309,-0.125007514,10.39136028,0.1971684214050653,lower,SFG
10506-9102,-0.405763065,-0.11939507,7.530766487,0.4934645734916897,lower,SFG
10507-12701,0.272062749,0.163014743,0.455870889,-1.891784741973607,higher,Passive
10507-12702,-0.669297843,0.053022104,6.473963499,0.6545825025054488,lower,SFG
10507-12703,-0.420005612,-0.295951905,3.132342398,0.504611063373834,lower,Unclassified
10507-12704,-0.203561568,-0.026269688,24.47295427,0.28436638166386596,lower,SFG
10507-12705,-0.302431318,-0.326012443,14.7921772,0.40028577455995895,lower,SFG
10507-1901,-0.154152979,0.224267108,3.304932833,0.21267549699542487,higher,Unclassified
10507-1902,-0.418299606,-0.549660746,43.62233829,0.5032947533920216,lower,SFG
10507-3701,-0.227848254,-0.013790752,2.020953506,0.3158844648481415,lower,Passive
10507-3702,-0.369068288,-0.322236969,9.311963558,0.46300315275411763,lower,SFG
10507-3703,0.073321796,-0.00986162,1.309925795,-0.34777039889996075,higher,Passive
10507-3704,-0.403915406,-0.296665751,27.75229836,0.49199193673443486,lower,SFG
10507-6101,0.252855401,0.403880523,2.588672876,-1.6191879918229053,higher,Passive
10507-6102,-0.465517093,-0.385937278,26.15468264,0.5379541907204896,lower,SFG
10507-6103,0.041059405,0.430554256,5.226232052,-0.23210834579552908,higher,Unclassified
10507-6104,0.195120245,0.12063346,22.27277231,-1.0291521525475753,higher,AGN
10507-9101,-0.452470134,-0.31944706,23.88317251,0.528731978936892,lower,SFG
10507-9102,-0.235909116,-0.255118939,36.22080994,0.32586609639419917,lower,SFG
10508-12701,-0.210008487,-0.40831113,19.7895155,0.29295237241649297,lower,SFG
10508-12702,-0.601390554,-0.691876111,22.86889744,0.6206464643331174,lower,SFG
10508-12703,-0.09964584,0.629992773,39.46365738,0.11915921232743476,higher,AGN
10508-12704,-0.659093333,0.091400059,5.007104158,0.6497435108581939,lower,Unclassified
10508-12705,0.032169784,0.303272741,3.032677531,-0.20323412982533862,higher,Unclassified
10508-1901,-0.706552922,0.015387491,39.53092766,0.6715362840091608,lower,SFG
10508-1902,0.04216637,0.194373038,0.590128094,-0.23578786992504552,higher,Passive
10508-3701,0.236456348,0.405912767,3.519151807,-1.4219314088656971,higher,Unclassified
10508-3703,-1.305802225,0.394538894,1.029022962,0.8464932786926764,lower,Passive
10508-3704,0.731930214,0.470121105,0.751594588,3.5188645883364944,lower,Passive
10508-6101,0.275327414,0.363555654,33.64364433,-1.943466362849878,higher,AGN
10508-6102,-0.301745759,0.429865363,0.388058934,0.39958425376977025,higher,Passive
10508-6103,-0.149075519,0.405588022,55.84012508,0.20465979306476156,higher,AGN
10508-6104,-0.181352175,-0.213812235,44.11587238,0.2534866614209125,lower,SFG
10508-9101,-0.75902022,0.024018973,1.853626177,0.6936696792506798,lower,Passive
10508-9102,0.157277128,0.207258126,1.034931302,-0.7606088444979491,higher,Passive
10509-12701,-0.504938927,-0.525103591,33.54484272,0.5643197823918666,lower,SFG
10509-12702,0.1827099,0.346100754,5.879344463,-0.9332893162695131,higher,Unclassified
10509-12703,-0.143907608,-0.129185275,70.76451111,0.19636514020852458,lower,SFG
10509-12704,0.263956068,-0.258958299,0.762286723,-1.770533678807877,higher,Passive
10509-12705,-0.256286123,0.315134138,1.151286691,0.3501106221328697,lower,Passive
10509-1901,-0.456922248,-0.713920234,122.5603294,0.5319081251785855,lower,SFG
10509-1902,-0.658382541,0.075090782,8.749899626,0.6494031918826011,lower,SFG
10509-3701,-0.433586427,-0.439823651,7.24905479,0.5149123915846513,lower,SFG
10509-3702,-0.442730691,0.208892934,0.509827636,0.5216758097268802,lower,Passive
10509-3703,-0.5677822,-0.171746732,28.27689695,0.6022080721754526,lower,SFG
10509-3704,-0.3700468,-0.63925642,57.04135323,0.4638499807391683,lower,SFG
10509-6101,-0.426633941,-0.490258352,26.54639482,0.5096777724924423,lower,SFG
10509-6102,-0.479256402,-0.263837946,45.72768116,0.5473917450387656,lower,SFG
10509-6103,-0.5296433,-0.014704635,16.91794443,0.5797823353590226,lower,SFG
10509-6104,-0.424537174,-0.444591672,20.42699242,0.5080831185893231,lower,SFG
10509-9101,-0.316652699,-0.365861625,18.41337538,0.41456250289938934,lower,SFG
10509-9102,0.039778254,-0.57301575,0.81038776,-0.22787347030105742,lower,Passive
10510-12701,0.070096306,-0.025385617,1.528472155,-0.3353672550471616,higher,Passive
10510-12702,-0.472180421,0.883258793,0.868116319,0.5425656165168815,higher,Passive
10510-12703,-0.483760948,-0.292737627,7.611108422,0.550426738713567,lower,SFG
10510-12704,0.051155146,1.076198988,164.4540825,-0.26638652158300125,higher,AGN
10510-12705,0.112928212,-0.036885833,7.308109283,-0.5183399487164191,higher,AGN
10510-1901,-0.005120136,0.161975833,1.334609166,-0.09388580861999096,higher,Passive
10510-1902,-0.822940049,0.261605267,2.384390965,0.7182070499155835,lower,Passive
10510-3701,-0.130725058,0.626761095,0.59968856,0.17456042098380387,higher,Passive
10510-3702,0.138265119,0.150612861,0.466292441,-0.6488177877502126,higher,Passive
10510-3703,-0.102130937,0.191490521,1.104568183,0.12381049590052129,higher,Passive
10510-3704,-0.235145511,0.330023247,11.68738699,0.32493032220409324,higher,AGN
10510-6101,-0.130846769,0.198565006,3.955304801,0.17476611430359545,higher,Unclassified
10510-6102,0.106506278,0.363479478,0.504996385,-0.48815828191937816,higher,Passive
10510-6103,0.192727463,0.285222111,86.97163963,-1.0100015097059543,higher,AGN
10510-6104,1.101037756,0.295862079,1.516801775,2.1566616524923115,lower,Passive
10510-9101,-0.619415279,-0.084932947,2.152997196,0.6300666010853699,lower,Passive
10510-9102,0.388798246,0.521823734,6.523197293,-6.322153001030006,higher,AGN
10838-12701,-0.676732606,-0.033696368,24.15870333,0.6580538455012763,lower,SFG
10838-12702,-0.016447208,0.578867405,0.266602363,-0.06399013493772587,higher,Passive
10838-12703,-0.560090926,-0.069596124,4.453912377,0.5978192666265657,lower,Unclassified
10838-12704,-0.750749163,0.158137544,19.60423231,0.6903068455923241,lower,SFG
10838-12705,-0.097017712,0.720340883,9.90929091,0.11419586356766209,higher,AGN
10838-1901,0.040564022,0.325173534,0.652604133,-0.2304678491097456,higher,Passive
10838-1902,-0.144632266,-0.019702662,5.468850613,0.19753664631072254,lower,Unclassified
10838-3701,0.26688115,0.168966025,0.917504206,-1.8131678497588979,higher,Passive
10838-3702,-0.745207141,0.131945103,71.35241699,0.6880279662461266,lower,SFG
10838-3703,-0.018056939,0.203106513,4.333038807,-0.059854169166930093,higher,Unclassified
10838-3704,0.273399885,0.176561128,0.323887482,-1.9127448788623553,higher,Passive
10838-6101,-0.696191463,-0.012875716,4.840054035,0.6669298015346559,lower,Unclassified
10838-6102,-1.178569788,0.470480724,49.02115822,0.8199823007553502,lower,SFG
10838-6103,-0.786433517,0.157183838,14.54149532,0.7044987842599872,lower,SFG
10838-6104,-0.085398074,0.232609755,4.093140304,0.09168866520052066,higher,Unclassified
10838-9101,-0.268269749,-0.214046706,17.02518559,0.3637437422754267,lower,SFG
10838-9102,-0.446949318,-0.446593919,10.30507278,0.5247505821472239,lower,SFG
11011-12701,-0.352203684,0.217153296,0.582736112,0.4480913806754483,lower,Passive
11011-12702,0.316088739,-0.502551565,0.358611539,-2.7733227356898866,higher,Passive
11011-12703,-0.249496988,-0.378677299,14.09997201,0.3421854709974129,lower,SFG
11011-12704,0.648989805,0.328605897,1.193144202,4.59801533361076,lower,Passive
11011-12705,-0.382913392,-0.435052261,8.986297369,0.47480428878058933,lower,SFG
11011-1901,0.277456251,0.15012444,1.319199428,-1.9781111600252475,higher,Passive
11011-1902,-0.057356236,0.423960373,170.9762268,0.03328664694125272,higher,AGN
11011-3701,-0.289159011,-0.159425323,4.237581432,0.38647927356288725,lower,Unclassified
11011-3702,-0.122802399,0.344791333,2.74854666,0.1609893194949772,higher,Passive
11011-3703,-0.242068704,0.075896377,3.896051109,0.3333410897384418,lower,Unclassified
11011-3704,0.192353574,0.567468176,5.64720273,-1.0070389058780824,higher,Unclassified
11011-6101,0.034830957,-0.093451427,0.576313086,-0.2117541224778714,higher,Passive
11011-6102,-0.579621319,-0.107326256,1.697980613,0.6088380238111378,lower,Passive
11011-6103,0.11805021,1.129522413,1.492318004,-0.5432017729006176,higher,Passive
11011-6104,-0.521063496,-0.398073048,7.316204071,0.5744995780169467,lower,SFG
11011-9101,0.217657813,0.039160893,1.380028427,-1.227352434216638,higher,Passive
11011-9102,-1.56971231,-0.131378797,1.304911733,0.8909382171155303,lower,Passive
11012-12701,0.064747594,0.161609565,1.793336064,-0.31523474004988405,higher,Passive
11012-12702,0.264275177,0.027206588,5.163776636,-1.7751258953811324,higher,Unclassified
11012-12703,-0.440190199,-0.468044611,6.67900002,0.5198104059237403,lower,SFG
11012-12704,-0.160194377,-0.014833036,2.174170911,0.22204467976393893,lower,Passive
11012-12705,0.146329956,0.278484238,4.98702991,-0.6946353294282619,higher,Unclassified
11012-1901,-0.172418706,-0.103937241,0.552034795,0.24046351498986385,lower,Passive
11012-1902,-0.270930365,0.350103775,0.592168808,0.36671075607759707,lower,Passive
11012-3701,0.199431971,0.564443848,0.970221177,-1.064516183063151,higher,Passive
11012-3702,-0.361426188,-0.460947876,27.45208025,0.45632092084162257,lower,SFG
11012-3703,0.12757934,0.244582015,1.831444919,-0.5914345664773852,higher,Passive
11012-3704,-0.05682836,0.166868504,1.704825401,0.032127633371901165,higher,Passive
11012-6101,-0.456602469,-0.656474956,11.06127095,0.5316810116442717,lower,SFG
11012-6102,-0.46428044,-0.569518921,11.3772223,0.5370911153828715,lower,SFG
11012-6103,-0.364448434,-0.217809903,1.798880458,0.45897819548187924,lower,Passive
11012-6104,-0.041261725,0.281242759,3.306580245,-0.003126671080257326,higher,Unclassified
11012-9101,-0.046643778,0.030683699,1.00171189,0.009302533050151052,higher,Passive
11012-9102,-0.26932879,-0.211346636,13.19524908,0.3649273012890516,lower,SFG
11013-12701,-0.644568854,0.028901435,8.696285248,0.6427031705481336,lower,SFG
11013-12702,-0.409594095,-0.398594701,10.81573749,0.49649830021880714,lower,SFG
11013-12703,-0.492463629,-0.342543988,2.752800763,0.5562098165373893,lower,Passive
11013-12704,-0.427776401,-0.191246915,6.517822862,0.5105435124820127,lower,SFG
11013-12705,-0.629576487,-0.062086115,11.73820996,0.6352409566666188,lower,SFG
11013-1901,0.430901993,0.203312296,1.225083515,-14.41181827170884,higher,Passive
11013-1902,-0.494277783,-0.127153976,32.86754131,0.557402204267108,lower,SFG
11013-3701,-0.334020238,-0.211911632,17.85481358,0.4313126297450238,lower,SFG
11013-3702,0.095263157,0.13577594,56.64973736,-0.4378089848774225,higher,AGN
11013-3703,-0.59994121,-0.105802524,41.50158024,0.6198752171626327,lower,SFG
11013-3704,-0.558153262,-0.284387936,10.99226356,0.5967032391519077,lower,SFG
11013-6101,0.00256274,0.382208411,247.4845581,-0.11498796779700449,higher,AGN
11013-6102,-0.70893057,0.179259301,68.93374252,0.6725819131995193,lower,SFG
11013-6103,-0.657146847,-0.034236751,3.169283032,0.648810534205398,lower,Unclassified
11013-6104,-0.067584671,0.168002519,5.356483936,0.055295026241549916,higher,Unclassified
11013-9101,-0.27875794,-0.359118236,3.822655916,0.37531748725095315,lower,Unclassified
11013-9102,-0.538467009,-0.22100656,25.50685406,0.5851215116051455,lower,SFG
11016-12701,-0.664346533,0.00352579,5.68764782,0.6522454582844834,lower,Unclassified
11016-12702,0.038815615,0.27984235,2.038120329,-0.22470800247091516,higher,Passive
